Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/MCsgtXwe,2019.09.16,thomas123456,mejordecerca,0-1,2019.09.16,11:33:10,1654,1961,-2,+2,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/P30fYsB8,2019.09.16,mejordecerca,thomas123456,1-0,2019.09.16,11:28:54,1959,1656,+2,-2,Standard,120+1,C22,Normal
Rated bullet game,https://lichess.org/8fg9ZasC,2019.09.16,thomas123456,mejordecerca,0-1,2019.09.16,11:25:53,1658,1957,-2,+2,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/qScENPSb,2019.09.16,Riccardo3010,thomas123456,1-0,2019.09.16,11:22:33,1612,1666,+8,-8,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/s9gksmxR,2019.09.16,thomas123456,rubguille,0-1,2019.09.16,11:21:08,1673,1693,-7,+7,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/7Akx003d,2019.09.16,thomas123456,Gul-Gul,1-0,2019.09.16,11:19:37,1665,1680,+8,-7,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/tTHD721o,2019.09.16,neilendl,thomas123456,0-1,2019.09.16,11:14:26,1667,1658,-7,+7,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/qQ5CbPHv,2019.09.16,thomas123456,Jezz4,1-0,2019.09.16,11:09:09,1650,1661,+8,-7,Standard,120+1,B30,Time forfeit
Rated bullet game,https://lichess.org/y2uVJLYl,2019.09.16,Jezz4,thomas123456,1-0,2019.09.16,11:06:45,1654,1657,+7,-7,Standard,120+1,A20,Normal
Rated bullet game,https://lichess.org/OMwlpmAa,2019.09.16,thomas123456,Jezz4,0-1,2019.09.16,11:03:32,1664,1646,-7,+8,Standard,120+1,B44,Normal
Rated bullet game,https://lichess.org/6cObfLhN,2019.09.16,Jezz4,thomas123456,0-1,2019.09.16,10:58:15,1653,1657,-7,+7,Standard,120+1,A25,Normal
Rated bullet game,https://lichess.org/hITUyo00,2019.09.16,thomas123456,Jezz4,0-1,2019.09.16,10:55:30,1665,1645,-8,+8,Standard,120+1,B32,Normal
Rated bullet game,https://lichess.org/V2U65Clo,2019.09.16,Jezz4,thomas123456,0-1,2019.09.16,10:51:23,1652,1658,-7,+7,Standard,120+1,A21,Normal
Rated bullet game,https://lichess.org/x1uHe8x5,2019.09.16,thomas123456,Jezz4,0-1,2019.09.16,10:49:04,1665,1645,-7,+7,Standard,120+1,B34,Normal
Rated bullet game,https://lichess.org/MYLt9Kzy,2019.09.16,thomas123456,Alexandr_Nikolaev,1-0,2019.09.16,09:48:44,1660,1577,+5,-71,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/X3SHYJUa,2019.09.16,thomas123456,AsperoWells,0-1,2019.09.16,09:42:54,1667,1655,-7,+7,Standard,120+1,C44,Normal
Rated bullet game,https://lichess.org/LNrXsM7k,2019.09.13,Guiccoken,thomas123456,0-1,2019.09.13,10:14:58,1628,1661,-6,+6,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/jGVpR1dM,2019.09.13,thomas123456,Guiccoken,0-1,2019.09.13,10:12:16,1669,1620,-8,+8,Standard,120+1,B34,Normal
Rated bullet game,https://lichess.org/f4gCXjIt,2019.09.13,Guiccoken,thomas123456,1-0,2019.09.13,10:09:33,1611,1677,+9,-8,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/NqeKfPVL,2019.09.13,andrescery,thomas123456,1-0,2019.09.13,10:06:55,1738,1683,+6,-6,Standard,120+1,D02,Normal
Rated bullet game,https://lichess.org/dLWJbEmm,2019.09.13,alexeyastana,thomas123456,0-1,2019.09.13,10:01:03,1680,1675,-7,+8,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/Ii07GW2H,2019.09.13,HiroTomo,thomas123456,0-1,2019.09.13,09:56:56,1593,1670,-5,+5,Standard,120+1,D60,Normal
Rated bullet game,https://lichess.org/OFbYTdGY,2019.09.13,thomas123456,Grirory_53,0-1,2019.09.13,09:51:13,1678,1629,-8,+8,Standard,120+1,B10,Time forfeit
Rated bullet game,https://lichess.org/WdanoYJZ,2019.09.13,kingtemi,thomas123456,1-0,2019.09.13,09:44:01,1585,1687,+9,-9,Standard,120+1,D60,Normal
Rated bullet game,https://lichess.org/VupjbeSV,2019.09.13,thomas123456,kingtemi,1-0,2019.09.13,09:39:45,1681,1590,+6,-5,Standard,120+1,B01,Normal
Rated bullet game,https://lichess.org/WfE2kn3l,2019.09.13,kingtemi,thomas123456,1-0,2019.09.13,09:36:38,1581,1690,+9,-9,Standard,120+1,D60,Normal
Rated bullet game,https://lichess.org/4XMA2UNH,2019.09.13,thomas123456,kingtemi,1-0,2019.09.13,09:30:26,1685,1586,+5,-5,Standard,120+1,B10,Time forfeit
Rated bullet game,https://lichess.org/YmBp49It,2019.09.13,kingtemi,thomas123456,0-1,2019.09.13,09:26:33,1591,1680,-5,+5,Standard,120+1,D37,Normal
Rated bullet game,https://lichess.org/b31EKAPA,2019.09.13,thomas123456,kingtemi,0-1,2019.09.13,09:24:27,1689,1582,-9,+9,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/8A54tHlF,2019.09.13,kingtemi,thomas123456,0-1,2019.09.13,09:17:56,1587,1683,-5,+6,Standard,120+1,D60,Time forfeit
Rated bullet game,https://lichess.org/oHIA4908,2019.09.13,thomas123456,kingtemi,0-1,2019.09.13,09:14:35,1693,1577,-10,+10,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/Mta8qxGv,2019.09.13,Escalabar,thomas123456,0-1,2019.09.13,09:09:30,1741,1684,-8,+9,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/lzaZgsvN,2019.09.13,thomas123456,omio19,0-1,2019.09.13,09:04:20,1691,1711,-7,+7,Standard,120+1,C52,Normal
Rated bullet game,https://lichess.org/4B3ern41,2019.09.13,omio19,thomas123456,1-0,2019.09.13,08:59:49,1704,1698,+7,-7,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/4B3V8VgW,2019.09.13,thomas123456,omio19,1-0,2019.09.13,08:54:08,1690,1712,+8,-8,Standard,120+1,C52,Time forfeit
Rated bullet game,https://lichess.org/OJg8m1kP,2019.09.13,omio19,thomas123456,1-0,2019.09.13,08:52:35,1705,1697,+7,-7,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/YohuFZt9,2019.09.13,thomas123456,JCuevas,0-1,2019.09.13,08:47:56,1705,1660,-8,+8,Standard,120+1,B33,Normal
Rated bullet game,https://lichess.org/wfgF9Jtl,2019.09.13,thomas123456,eranoproblem,0-1,2019.09.13,08:42:19,1712,1630,-7,+117,Standard,120+1,B90,Normal
Rated bullet game,https://lichess.org/IwM7HYjt,2019.09.13,Trixxter,thomas123456,0-1,2019.09.13,08:37:46,1793,1703,-9,+9,Standard,120+1,A22,Normal
Rated bullet game,https://lichess.org/egLYquV0,2019.09.13,Campolongo,thomas123456,0-1,2019.09.13,08:33:01,1676,1696,-7,+7,Standard,120+1,A09,Normal
Rated bullet game,https://lichess.org/bDM089UC,2019.09.13,Tarsiger,thomas123456,1-0,2019.09.13,08:28:57,1677,1703,+8,-7,Standard,120+1,C96,Normal
Rated bullet game,https://lichess.org/3hdm7rkL,2019.09.13,thomas123456,Tarsiger,0-1,2019.09.13,08:23:10,1711,1669,-8,+8,Standard,120+1,B80,Time forfeit
Rated bullet game,https://lichess.org/4A0xSi40,2019.09.13,thomas123456,kaveh10,1/2-1/2,2019.09.13,08:16:54,1712,1657,-1,+2,Standard,120+1,B13,Normal
Rated bullet game,https://lichess.org/ixB5MUuD,2019.09.13,kaveh10,thomas123456,0-1,2019.09.13,08:15:18,1664,1706,-7,+6,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/eLzzCvYN,2019.09.13,thomas123456,Aktham37,0-1,2019.09.13,08:09:39,1711,1791,-5,+6,Standard,120+1,C52,Time forfeit
Rated bullet game,https://lichess.org/SgLYsxRx,2019.09.13,thomas123456,bate-ulpianos,1-0,2019.09.13,07:56:07,1705,1660,+6,-6,Standard,120+1,B34,Normal
Rated bullet game,https://lichess.org/IxHVOs2K,2019.09.13,ntnkj,thomas123456,0-1,2019.09.13,07:51:14,1567,1700,-4,+5,Standard,120+1,C97,Normal
Rated bullet game,https://lichess.org/dak3SNQH,2019.09.13,thomas123456,bate-ulpianos,1-0,2019.09.13,07:47:52,1694,1673,+6,-7,Standard,120+1,B32,Normal
Rated bullet game,https://lichess.org/bahpkejg,2019.09.13,thomas123456,nbourbaki,1-0,2019.09.13,07:43:40,1688,1611,+6,-5,Standard,120+1,B40,Normal
Rated bullet game,https://lichess.org/1jVNvCgS,2019.09.13,nbourbaki,thomas123456,1-0,2019.09.13,07:38:34,1602,1697,+9,-9,Standard,120+1,A01,Time forfeit
Rated bullet game,https://lichess.org/Kr5L3CMq,2019.09.13,andrescery,thomas123456,1/2-1/2,2019.09.13,07:37:53,1737,1696,-1,+1,Standard,120+1,A41,Normal
Rated bullet game,https://lichess.org/eGGYYF3t,2019.09.13,thomas123456,danpar2800,1/2-1/2,2019.09.13,07:31:51,1695,1747,+1,-1,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/phtu9sNt,2019.09.13,danpar2800,thomas123456,1-0,2019.09.13,07:29:25,1740,1701,+7,-6,Standard,120+1,C45,Normal
Rated bullet game,https://lichess.org/2TAYczco,2019.09.12,thomas123456,jovelar,1-0,2019.09.12,15:29:51,1694,1702,+7,-7,Standard,120+1,B90,Normal
Rated bullet game,https://lichess.org/nLMvu2br,2019.09.12,thomas123456,L31,1-0,2019.09.12,15:23:04,1687,1666,+7,-7,Standard,120+1,C40,Time forfeit
Rated bullet game,https://lichess.org/c2D20iAF,2019.09.12,thomas123456,debapriya1234,1/2-1/2,2019.09.12,13:32:44,1687,1665,+0,+2,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/cnzJy1FJ,2019.09.12,thomas123456,turkeychilli,0-1,2019.09.12,13:28:12,1689,2010,-2,+2,Standard,120+1,B44,Time forfeit
Rated bullet game,https://lichess.org/UHjgJVLy,2019.09.12,thomas123456,Tigers828,1-0,2019.09.12,13:22:22,1680,1773,+9,-8,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/eev8eITQ,2019.09.12,Tigers828,thomas123456,1-0,2019.09.12,13:17:07,1768,1685,+5,-5,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/kQlMmt3i,2019.09.12,thomas123456,Tigers828,1-0,2019.09.12,13:13:26,1676,1777,+9,-9,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/6gCYasay,2019.09.12,Tigers828,thomas123456,1-0,2019.09.12,13:10:10,1771,1681,+6,-5,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/RQLL4sgb,2019.09.12,PunicaGranatum,thomas123456,0-1,2019.09.12,13:04:57,1670,1674,-7,+7,Standard,120+1,C77,Normal
Rated bullet game,https://lichess.org/7nEQGuJ4,2019.09.12,thomas123456,p_a_arty,1-0,2019.09.12,13:02:33,1667,1681,+7,-7,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/PYgnp16x,2019.09.12,capastanca,thomas123456,0-1,2019.09.12,12:58:08,1660,1660,-7,+7,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/69fn0qLQ,2019.09.12,FinnishFlash,thomas123456,0-1,2019.09.12,12:49:34,1619,1653,-7,+7,Standard,120+1,A00,Time forfeit
Rated bullet game,https://lichess.org/VxLe2jTg,2019.09.12,thomas123456,FinnishFlash,1-0,2019.09.12,12:44:20,1646,1625,+7,-6,Standard,120+1,B27,Normal
Rated bullet game,https://lichess.org/Rf2qTywG,2019.09.12,FinnishFlash,thomas123456,0-1,2019.09.12,12:39:08,1632,1639,-7,+7,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/xYWrrQNQ,2019.09.12,thomas123456,FinnishFlash,1-0,2019.09.12,12:33:34,1632,1639,+7,-7,Standard,120+1,B27,Time forfeit
Rated bullet game,https://lichess.org/bAbUZxRY,2019.09.12,FinnishFlash,thomas123456,0-1,2019.09.12,12:28:24,1646,1624,-7,+8,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/qGhxfLzc,2019.09.12,thomas123456,FinnishFlash,0-1,2019.09.12,12:23:30,1631,1639,-7,+7,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/uNIOjeSQ,2019.09.12,FinnishFlash,thomas123456,1-0,2019.09.12,12:18:32,1632,1638,+7,-7,Standard,120+1,A00,Normal
Rated bullet game,https://lichess.org/fBm48ZxU,2019.09.12,bamsh,thomas123456,0-1,2019.09.12,12:08:58,1626,1631,-7,+7,Standard,120+1,C96,Time forfeit
Rated bullet game,https://lichess.org/04d3CEhn,2019.09.12,thomas123456,bamsh,0-1,2019.09.12,12:03:53,1638,1618,-7,+8,Standard,120+1,C52,Time forfeit
Rated bullet game,https://lichess.org/vKxWPBFk,2019.09.12,bamsh,thomas123456,0-1,2019.09.12,11:58:29,1625,1631,-7,+7,Standard,120+1,C78,Time forfeit
Rated bullet game,https://lichess.org/ri1kfIQk,2019.09.12,thomas123456,bamsh,1-0,2019.09.12,11:56:30,1624,1632,+7,-7,Standard,120+1,C52,Normal
Rated bullet game,https://lichess.org/5c0Le1cO,2019.09.12,bamsh,thomas123456,0-1,2019.09.12,11:51:17,1640,1616,-8,+8,Standard,120+1,C78,Time forfeit
Rated bullet game,https://lichess.org/ZPjDhECA,2019.09.12,thomas123456,bamsh,0-1,2019.09.12,11:46:09,1623,1633,-7,+7,Standard,120+1,C52,Time forfeit
Rated bullet game,https://lichess.org/CGIwlOEc,2019.09.12,thomas123456,kulik_kulik,1-0,2019.09.12,11:40:23,1615,1663,+8,-9,Standard,120+1,B40,Time forfeit
Rated bullet game,https://lichess.org/2T6jMt3g,2019.09.12,thomas123456,Digg777,0-1,2019.09.12,11:35:14,1621,1655,-6,+6,Standard,120+1,B40,Time forfeit
Rated bullet game,https://lichess.org/g2YhnnWq,2019.09.12,Digg777,thomas123456,1-0,2019.09.12,11:30:10,1648,1628,+7,-7,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/am4If10z,2019.09.12,bamsh,thomas123456,0-1,2019.09.12,11:24:23,1660,1620,-8,+8,Standard,120+1,C96,Time forfeit
Rated bullet game,https://lichess.org/St2DBY6M,2019.09.12,thomas123456,bamsh,0-1,2019.09.12,11:22:50,1626,1653,-6,+7,Standard,120+1,C52,Normal
Rated bullet game,https://lichess.org/fVGphdto,2019.09.11,thomas123456,brownlemons,1-0,2019.09.11,12:23:25,1621,1520,+5,-5,Standard,120+1,B40,Time forfeit
Rated bullet game,https://lichess.org/hark0ATu,2019.09.11,thomas123456,birdpersson,0-1,2019.09.11,12:18:26,1626,1744,-5,+5,Standard,120+1,C42,Normal
Rated bullet game,https://lichess.org/I9YV06lF,2019.09.11,birdpersson,thomas123456,1/2-1/2,2019.09.11,12:13:49,1747,1623,-3,+3,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/73xapeDC,2019.09.11,krakatuk2018,thomas123456,1-0,2019.09.11,12:10:35,1724,1628,+6,-5,Standard,120+1,C45,Normal
Rated bullet game,https://lichess.org/dmLWIXHw,2019.09.11,thomas123456,krakatuk2018,0-1,2019.09.11,12:05:12,1634,1719,-6,+5,Standard,120+1,C00,Time forfeit
Rated bullet game,https://lichess.org/qGhSRZhe,2019.09.11,krakatuk2018,thomas123456,1-0,2019.09.11,12:03:18,1713,1639,+6,-5,Standard,120+1,C44,Normal
Rated bullet game,https://lichess.org/cL119D4Q,2019.09.11,thomas123456,krakatuk2018,0-1,2019.09.11,11:57:43,1645,1707,-6,+6,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/v1WA3BNH,2019.09.11,Titan88,thomas123456,0-1,2019.09.11,11:52:33,1619,1638,-6,+7,Standard,120+1,C96,Time forfeit
Rated bullet game,https://lichess.org/CtLujTz9,2019.09.11,Zefirotorna,thomas123456,1-0,2019.09.11,11:47:45,1598,1646,+8,-8,Standard,120+1,C77,Normal
Rated bullet game,https://lichess.org/86ga6FgQ,2019.09.11,thomas123456,Sverd_m,1-0,2019.09.11,09:28:07,1640,1575,+6,-6,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/NRPk6vFm,2019.09.11,Sverd_m,thomas123456,0-1,2019.09.11,09:24:12,1581,1634,-6,+6,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/595502wh,2019.09.11,thomas123456,Sverd_m,1-0,2019.09.11,09:22:22,1628,1587,+6,-6,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/Jl8XRlzi,2019.09.11,JMMel,thomas123456,1-0,2019.09.11,09:18:27,1837,1631,+4,-3,Standard,120+1,C69,Normal
Rated bullet game,https://lichess.org/i62uMNC0,2019.09.11,mhpour,thomas123456,1/2-1/2,2019.09.11,09:11:40,1515,1633,+2,-2,Standard,120+1,A21,Normal
Rated bullet game,https://lichess.org/gj8ip08K,2019.09.11,thomas123456,Kikeboe,1-0,2019.09.11,09:07:25,1626,1628,+7,-7,Standard,120+1,B50,Normal
Rated bullet game,https://lichess.org/kBAlNwOp,2019.09.11,brlchess19,thomas123456,0-1,2019.09.11,09:01:16,1554,1620,-15,+6,Standard,120+1,C50,Time forfeit
Rated bullet game,https://lichess.org/EYeQ6QqZ,2019.09.11,thomas123456,Kikeboe,1-0,2019.09.11,08:55:21,1613,1630,+7,-8,Standard,120+1,B56,Time forfeit
Rated bullet game,https://lichess.org/k8qWhMAG,2019.09.11,thomas123456,biczeps,1-0,2019.09.11,07:47:42,1605,1624,+8,-8,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/PBMFuK28,2019.09.10,thomas123456,tius,0-1,2019.09.10,19:25:54,1611,1682,-6,+6,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/MRvvmkIw,2019.09.10,tius,thomas123456,1-0,2019.09.10,19:21:07,1676,1616,+6,-5,Standard,120+1,A03,Normal
Rated bullet game,https://lichess.org/js2CyoEY,2019.09.10,thomas123456,Raza7,0-1,2019.09.10,12:41:12,1621,1753,-5,+4,Standard,120+1,C55,Time forfeit
Rated bullet game,https://lichess.org/UeQxqLHj,2019.09.10,Raza7,thomas123456,0-1,2019.09.10,12:39:46,1762,1611,-9,+10,Standard,120+1,D02,Normal
Rated bullet game,https://lichess.org/YSmBaYgv,2019.09.10,thomas123456,Raza7,0-1,2019.09.10,12:34:06,1615,1758,-4,+4,Standard,120+1,C58,Time forfeit
Rated bullet game,https://lichess.org/OiLHWYOt,2019.09.10,George_Hobby,thomas123456,1-0,2019.09.10,12:29:00,1628,1621,+46,-6,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/c2JbqzSV,2019.09.10,VinvinMS,thomas123456,0-1,2019.09.10,11:44:55,1566,1615,-6,+6,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/c7oUAP9y,2019.09.10,thomas123456,VinvinMS,1-0,2019.09.10,11:41:22,1609,1572,+6,-6,Standard,120+1,B90,Normal
Rated bullet game,https://lichess.org/nebsSF0J,2019.09.10,VinvinMS,thomas123456,0-1,2019.09.10,11:34:51,1579,1602,-7,+7,Standard,120+1,C53,Time forfeit
Rated bullet game,https://lichess.org/Je5Rk4m4,2019.09.10,thomas123456,VinvinMS,1-0,2019.09.10,11:29:10,1595,1586,+7,-7,Standard,120+1,B06,Time forfeit
Rated bullet game,https://lichess.org/aJewrduj,2019.09.10,VinvinMS,thomas123456,0-1,2019.09.10,11:25:42,1593,1588,-7,+7,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/A2V32NLG,2019.09.10,thomas123456,VinvinMS,1/2-1/2,2019.09.10,11:18:54,1588,1593,+0,+0,Standard,120+1,B06,Time forfeit
Rated bullet game,https://lichess.org/nd7lI9Ez,2019.09.10,VinvinMS,thomas123456,1-0,2019.09.10,11:13:36,1585,1595,+8,-7,Standard,120+1,C51,Time forfeit
Rated bullet game,https://lichess.org/wzUgIXeu,2019.09.10,thomas123456,VinvinMS,1-0,2019.09.10,11:10:02,1587,1592,+8,-7,Standard,120+1,B06,Normal
Rated bullet game,https://lichess.org/0HBRrhGH,2019.09.10,duvardakifareni,thomas123456,0-1,2019.09.10,09:49:08,1665,1578,-9,+9,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/kPW7Talb,2019.09.09,diealtegabe,thomas123456,0-1,2019.09.09,13:17:39,1641,1570,-8,+8,Standard,120+1,C45,Normal
Rated bullet game,https://lichess.org/S9oPViwP,2019.09.09,thomas123456,diealtegabe,1-0,2019.09.09,13:15:22,1561,1650,+9,-9,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/BdzwgAkk,2019.09.09,thomas123456,jollaman,1-0,2019.09.09,13:10:22,1555,1505,+6,-6,Standard,120+1,B44,Time forfeit
Rated bullet game,https://lichess.org/M97AoixA,2019.09.09,jollaman,thomas123456,0-1,2019.09.09,13:06:31,1511,1548,-6,+7,Standard,120+1,C45,Time forfeit
Rated bullet game,https://lichess.org/oy5j7j4O,2019.09.09,Soophie,thomas123456,0-1,2019.09.09,13:01:47,1560,1540,-7,+8,Standard,120+1,D35,Normal
Rated bullet game,https://lichess.org/vVjBZMkL,2019.09.09,thomas123456,Soophie,0-1,2019.09.09,12:58:13,1547,1553,-7,+7,Standard,120+1,B44,Normal
Rated bullet game,https://lichess.org/vuKZFskn,2019.09.09,thomas123456,Pharmoniste,1-0,2019.09.09,12:56:42,1541,1500,+6,-6,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/Bg1szbqu,2019.09.09,Pharmoniste,thomas123456,1-0,2019.09.09,12:52:10,1492,1549,+8,-8,Standard,120+1,C44,Time forfeit
Rated bullet game,https://lichess.org/fLkgvovo,2019.09.09,thomas123456,Pharmoniste,0-1,2019.09.09,12:48:24,1557,1483,-8,+9,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/mhWlyCdl,2019.09.09,Pharmoniste,thomas123456,1-0,2019.09.09,12:45:50,1474,1566,+9,-9,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/1ChEDKyg,2019.09.09,thomas123456,Pharmoniste,1-0,2019.09.09,12:45:11,1561,1480,+5,-6,Standard,120+1,B00,Normal
Rated bullet game,https://lichess.org/Hbm5aLyB,2019.09.09,Pharmoniste,thomas123456,0-1,2019.09.09,12:42:50,1485,1555,-5,+6,Standard,120+1,C53,Normal
Rated bullet game,https://lichess.org/7rurby3c,2019.09.09,thomas123456,Pharmoniste,0-1,2019.09.09,12:41:15,1563,1476,-8,+9,Standard,120+1,C00,Normal
Rated bullet game,https://lichess.org/Qj3URzxP,2019.09.09,Pharmoniste,thomas123456,0-1,2019.09.09,12:39:35,1482,1558,-6,+5,Standard,120+1,C30,Normal
Rated bullet game,https://lichess.org/MP3WRPMA,2019.09.09,thomas123456,Pharmoniste,1-0,2019.09.09,12:39:02,1552,1487,+6,-5,Standard,120+1,C58,Normal
Rated bullet game,https://lichess.org/n9U6zQw0,2019.09.09,Pharmoniste,thomas123456,0-1,2019.09.09,12:35:22,1493,1546,-6,+6,Standard,120+1,C51,Normal
Rated bullet game,https://lichess.org/lCzrvoYx,2019.09.09,xKieranx,thomas123456,0-1,2019.09.09,12:29:35,1472,1540,-6,+6,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/RKL4zpXA,2019.09.09,Ashraf888,thomas123456,1-0,2019.09.09,12:22:40,1555,1547,+7,-7,Standard,120+1,A07,Normal
Rated bullet game,https://lichess.org/P0Szw2bt,2019.09.09,thomas123456,Ashraf888,1/2-1/2,2019.09.09,12:16:23,1547,1555,+0,+0,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/ZLNPSK0R,2019.09.09,Ashraf888,thomas123456,1-0,2019.09.09,12:09:58,1548,1554,+7,-7,Standard,120+1,A07,Normal
Rated bullet game,https://lichess.org/aq83v1az,2019.09.09,thomas123456,DIADORA,0-1,2019.09.09,12:04:05,1558,1682,-4,+5,Standard,120+1,C50,Normal
Rated bullet game,https://lichess.org/w1ztzZsC,2019.09.09,m4rko,thomas123456,1-0,2019.09.09,11:59:11,1569,1565,+7,-7,Standard,120+1,C21,Time forfeit
Rated bullet game,https://lichess.org/2sA6gEfn,2019.09.09,thomas123456,m4rko,0-1,2019.09.09,11:52:33,1572,1561,-7,+8,Standard,120+1,C41,Normal
Rated bullet game,https://lichess.org/WJzjzctr,2019.09.09,tricky_King64,thomas123456,0-1,2019.09.09,11:47:46,1572,1565,-7,+7,Standard,120+1,D00,Time forfeit
Rated bullet game,https://lichess.org/8hJSimXB,2019.09.09,AmitSinha19864u,thomas123456,0-1,2019.09.09,11:42:01,1313,1562,-3,+3,Standard,120+1,A06,Time forfeit
Rated bullet game,https://lichess.org/mT9YmGUz,2019.09.09,thomas123456,Preciouspawn,1-0,2019.09.09,11:37:32,1554,1587,+8,-8,Standard,120+1,C52,Normal
Rated bullet game,https://lichess.org/ctjXFYPl,2019.09.09,thomas123456,Pettask,0-1,2019.09.09,11:33:54,1565,1385,-11,+11,Standard,120+1,B10,Normal
Rated bullet game,https://lichess.org/vIdkXxM6,2019.09.09,BigMik,thomas123456,1-0,2019.09.09,11:27:46,1708,1569,+4,-4,Standard,120+1,A21,Time forfeit
Rated bullet game,https://lichess.org/EXy1UrSL,2019.09.09,pioter,thomas123456,0-1,2019.09.09,11:20:43,1539,1562,-6,+7,Standard,120+1,D00,Normal
Rated bullet game,https://lichess.org/NfCjD3ob,2019.09.09,thomas123456,Mahmoudbasha,1-0,2019.09.09,11:17:55,1557,1455,+5,-5,Standard,120+1,B50,Time forfeit
Rated bullet game,https://lichess.org/RVcub47m,2019.09.09,thomas123456,GC0950,1-0,2019.09.09,09:09:41,1551,1469,+6,-5,Standard,120+1,C00,Time forfeit
Rated bullet game,https://lichess.org/HZmlTOwA,2019.09.09,GC0950,thomas123456,0-1,2019.09.09,09:05:55,1475,1546,-6,+5,Standard,120+1,D61,Normal
