Event,Site,Date,White,Black,Result,UTCDate,UTCTime,WhiteElo,BlackElo,WhiteRatingDiff,BlackRatingDiff,Variant,TimeControl,ECO,Termination
Rated bullet game,https://lichess.org/fFhE2eXg,2022.10.27,rabinlm11,thomas123456,0-1,2022.10.27,16:00:22,2034,2080,-5,+5,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/rtTXlZu0,2022.10.27,thomas123456,rabinlm11,1-0,2022.10.27,15:58:25,2075,2039,+5,-5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/4aU7CpPE,2022.10.27,rabinlm11,thomas123456,0-1,2022.10.27,15:56:30,2044,2070,-5,+5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/tpRXKswU,2022.10.27,thomas123456,rabinlm11,1-0,2022.10.27,15:54:06,2064,2050,+6,-6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/BWEJHtZ4,2022.10.27,itsjustagame13,thomas123456,1-0,2022.10.27,15:52:04,2005,2071,+7,-7,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/9QWgZ78C,2022.10.27,zerg032,thomas123456,0-1,2022.10.27,15:50:07,1989,2066,-5,+5,Standard,60+0,D20,Normal
Rated bullet game,https://lichess.org/ypUHL9Lt,2022.10.27,teurtermos,thomas123456,1-0,2022.10.27,15:47:47,2085,2072,+6,-6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/H8zxXobp,2022.10.27,thomas123456,CarloDavid,0-1,2022.10.27,15:45:59,2078,2031,-6,+7,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/2xZOR8Ug,2022.10.27,CarloDavid,thomas123456,0-1,2022.10.27,15:44:00,2036,2073,-5,+5,Standard,60+0,A27,Time forfeit
Rated bullet game,https://lichess.org/YROb6BGS,2022.10.27,thomas123456,CarloDavid,0-1,2022.10.27,15:41:46,2080,2030,-7,+6,Standard,60+0,A04,Time forfeit
Rated bullet game,https://lichess.org/yYGdLgOM,2022.10.27,Llower,thomas123456,0-1,2022.10.27,15:40:21,2079,2074,-5,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/nzXOnCPW,2022.10.27,thomas123456,Clever-Very-Clever,0-1,2022.10.27,15:39:09,2080,2054,-6,+6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/yqGu42pk,2022.10.27,thomas123456,Kachi_Ukwueze,0-1,2022.10.27,15:38:08,2085,2096,-5,+6,Standard,60+0,C47,Normal
Rated bullet game,https://lichess.org/7WJtukGI,2022.10.27,BabkinSnus,thomas123456,1-0,2022.10.27,15:36:07,2025,2092,+7,-7,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/AGAlYpEs,2022.10.27,Terko,thomas123456,1-0,2022.10.27,15:35:44,2123,2097,+5,-5,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/qo0UUJlh,2022.10.27,Mariussette,thomas123456,1-0,2022.10.27,15:34:05,2197,2102,+4,-5,Standard,60+0,C78,Normal
Rated bullet game,https://lichess.org/pagNGcrP,2022.10.27,thomas123456,despr,1-0,2022.10.27,15:32:11,2096,2088,+6,-6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/hGF8gpRq,2022.10.27,thomas123456,laifot,1-0,2022.10.27,15:29:41,2091,2035,+5,-4,Standard,60+0,B90,Time forfeit
Rated bullet game,https://lichess.org/7gysfcwA,2022.10.27,thomas123456,VladimirMakarov1989,0-1,2022.10.27,15:25:39,2098,2021,-7,+7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/zPzZALz2,2022.10.27,VladimirMakarov1989,thomas123456,0-1,2022.10.27,15:23:23,2026,2094,-5,+4,Standard,60+0,E70,Time forfeit
Rated bullet game,https://lichess.org/oDDePn4y,2022.10.27,thomas123456,VladimirMakarov1989,0-1,2022.10.27,15:21:25,2100,2019,-6,+7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/qfi5KsAx,2022.10.27,VladimirMakarov1989,thomas123456,0-1,2022.10.27,15:19:11,2023,2096,-4,+4,Standard,60+0,E70,Time forfeit
Rated bullet game,https://lichess.org/y9kVZW8t,2022.10.27,thomas123456,VladimirMakarov1989,1/2-1/2,2022.10.27,15:17:18,2097,2022,-1,+1,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/ZfKCWtru,2022.10.27,VladimirMakarov1989,thomas123456,1/2-1/2,2022.10.27,15:15:11,2021,2098,+1,-1,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/bRGKHgiV,2022.10.27,thomas123456,VladimirMakarov1989,0-1,2022.10.27,15:13:45,2105,2014,-7,+7,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/e3lFNcWq,2022.10.27,VladimirMakarov1989,thomas123456,0-1,2022.10.27,15:11:41,2018,2101,-4,+4,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/nM1hplTz,2022.10.27,Pfeilschnell,thomas123456,1-0,2022.10.27,15:09:51,2102,2107,+6,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/m9x8QfAO,2022.10.27,thomas123456,A_Mysterious_man,1-0,2022.10.27,15:07:43,2100,2146,+7,-6,Standard,60+0,B32,Time forfeit
Rated bullet game,https://lichess.org/kolgwEAz,2022.10.27,jamesww6,thomas123456,0-1,2022.10.27,15:05:25,2060,2095,-5,+5,Standard,60+0,A02,Normal
Rated bullet game,https://lichess.org/GbfcYjeG,2022.10.27,thomas123456,Aquintus,1-0,2022.10.27,15:04:01,2089,2113,+6,-6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/NotEBP4d,2022.10.27,YoGGenRaj,thomas123456,1-0,2022.10.27,14:00:22,2138,2094,+6,-5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/uyjwtxVN,2022.10.27,thomas123456,Callie,1-0,2022.10.27,13:58:37,2088,2086,+6,-5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/CZG3eoxr,2022.10.27,thomas123456,cartavelina,0-1,2022.10.27,13:56:55,2094,2094,-6,+5,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/odAuFFTE,2022.10.27,thomas123456,ShrihariJoshi,1-0,2022.10.27,13:55:55,2089,2058,+5,-6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/5kaUoTh9,2022.10.27,Plofkraak,thomas123456,0-1,2022.10.27,13:53:21,2090,2083,-5,+6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/cCnnt3O7,2022.10.27,Talibas,thomas123456,1-0,2022.10.27,13:52:53,2042,2089,+6,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/3cRDjY2s,2022.10.27,thomas123456,DummyChesssMasterr,0-1,2022.10.27,13:50:28,2097,1986,-8,+21,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/UYXT3zia,2022.10.27,siriustheblack,thomas123456,1-0,2022.10.27,13:48:21,2122,2102,+5,-5,Standard,60+0,C46,Time forfeit
Rated bullet game,https://lichess.org/KoIA0xAl,2022.10.27,thomas123456,tyronenyu,1-0,2022.10.27,13:21:44,2096,2086,+6,-5,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/DIbb4f60,2022.10.27,Andres327,thomas123456,1-0,2022.10.27,13:19:43,2050,2103,+7,-7,Standard,60+0,C91,Normal
Rated bullet game,https://lichess.org/81Jig0dv,2022.10.27,thomas123456,pasj89,0-1,2022.10.27,13:17:40,2109,2113,-6,+6,Standard,60+0,C51,Normal
Rated bullet game,https://lichess.org/COIyrhJp,2022.10.27,pasj89,thomas123456,1-0,2022.10.27,13:15:33,2107,2114,+6,-5,Standard,60+0,C70,Time forfeit
Rated bullet game,https://lichess.org/2v0VHtjz,2022.10.27,gian4034,thomas123456,0-1,2022.10.27,13:13:30,2061,2109,-5,+5,Standard,60+0,A25,Normal
Rated bullet game,https://lichess.org/1SxgCvwZ,2022.10.26,gertsson,thomas123456,1-0,2022.10.26,14:01:07,2179,2114,+4,-5,Standard,60+0,A15,Normal
Rated bullet game,https://lichess.org/qPXV8Qw8,2022.10.26,thomas123456,Wintilator2,1-0,2022.10.26,13:58:45,2108,2093,+6,-5,Standard,60+0,C40,Time forfeit
Rated bullet game,https://lichess.org/xEaQ4dfh,2022.10.26,thomas123456,Elvisj6,1-0,2022.10.26,13:57:02,2102,2092,+6,-5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/35IzdEZ9,2022.10.19,thomas123456,RomanGear,1-0,2022.10.19,12:08:24,2097,2073,+5,-6,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/nwCFE1LL,2022.10.19,RomanGear,thomas123456,0-1,2022.10.19,12:06:15,2078,2091,-5,+6,Standard,60+0,D00,Time forfeit
Rated bullet game,https://lichess.org/JbXrzb93,2022.10.19,thomas123456,RomanGear,1-0,2022.10.19,12:04:21,2086,2084,+5,-6,Standard,60+0,B27,Time forfeit
Rated bullet game,https://lichess.org/1cvL7A16,2022.10.19,thomas123456,kiriltchik,1-0,2022.10.19,12:03:21,2079,2162,+7,-7,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/Hyy8hSF8,2022.10.19,kiriltchik,thomas123456,0-1,2022.10.19,12:01:47,2170,2071,-8,+8,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/j5nXPULb,2022.10.19,thomas123456,bulletinboard,0-1,2022.10.19,12:00:27,2077,2057,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/AoHRClgh,2022.10.19,bulletinboard,thomas123456,0-1,2022.10.19,11:58:35,2063,2072,-6,+5,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/oAFrKD6v,2022.10.19,thomas123456,bulletinboard,1-0,2022.10.19,11:56:37,2066,2068,+6,-5,Standard,60+0,C01,Time forfeit
Rated bullet game,https://lichess.org/yxv58k3A,2022.10.19,vater1,thomas123456,0-1,2022.10.19,11:54:23,2083,2060,-6,+6,Standard,60+0,A03,Time forfeit
Rated bullet game,https://lichess.org/eJTiOqSc,2022.10.19,thomas123456,vater1,1-0,2022.10.19,11:53:18,2054,2090,+6,-7,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/DDulceoj,2022.10.19,thomas123456,Anjiotensin,0-1,2022.10.19,11:50:18,2060,2031,-6,+7,Standard,60+0,B13,Time forfeit
Rated bullet game,https://lichess.org/VHqddZIO,2022.10.19,Anjiotensin,thomas123456,1/2-1/2,2022.10.19,11:48:09,2031,2060,+0,+0,Standard,60+0,C77,Time forfeit
Rated bullet game,https://lichess.org/OSANcJ36,2022.10.19,thomas123456,Anjiotensin,1-0,2022.10.19,11:46:34,2055,2036,+5,-5,Standard,60+0,B13,Normal
Rated bullet game,https://lichess.org/ySqtfNuk,2022.10.19,Anjiotensin,thomas123456,0-1,2022.10.19,11:45:26,2042,2049,-6,+6,Standard,60+0,C60,Normal
Rated bullet game,https://lichess.org/pdODUjDU,2022.10.19,amodroid,thomas123456,0-1,2022.10.19,11:42:35,2050,2043,-6,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/GZBgAvys,2022.10.19,thomas123456,amodroid,0-1,2022.10.19,11:40:31,2049,2044,-6,+6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/9BHdErnI,2022.10.19,amodroid,thomas123456,0-1,2022.10.19,11:38:29,2050,2043,-6,+6,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/3TD2SHuV,2022.10.19,thomas123456,amodroid,0-1,2022.10.19,11:37:06,2049,2044,-6,+6,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/8INE17ge,2022.10.19,amodroid,thomas123456,1/2-1/2,2022.10.19,11:34:59,2044,2049,+0,+0,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/pR8rYc8k,2022.10.19,thomas123456,TrinityV,1/2-1/2,2022.10.19,11:32:56,2049,2049,+0,+0,Standard,60+0,C00,Normal
Rated bullet game,https://lichess.org/7mzgsbvb,2022.10.19,npanopKoHeB,thomas123456,1-0,2022.10.19,11:30:55,1988,2056,+7,-7,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/yl7f3wHH,2022.10.19,Alexeius,thomas123456,0-1,2022.10.19,11:29:07,2075,2050,-6,+6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/2Bzp3uoy,2022.10.19,thomas123456,Alexeius,0-1,2022.10.19,11:26:55,2055,2070,-5,+5,Standard,60+0,B06,Normal
Rated bullet game,https://lichess.org/TxP9k00Q,2022.10.19,liquidspirit,thomas123456,1-0,2022.10.19,11:25:25,1955,2063,+8,-8,Standard,60+0,D55,Normal
Rated bullet game,https://lichess.org/N6HEFHeB,2022.10.19,ruslanrosso,thomas123456,0-1,2022.10.19,11:24:28,1973,2058,-4,+5,Standard,60+0,D00,Normal
Rated bullet game,https://lichess.org/SX9Kcp2A,2022.10.19,thomas123456,cashman86,1-0,2022.10.19,11:22:13,2054,1968,+4,-4,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/OnZfbPYS,2022.10.19,thomas123456,Feder1020,0-1,2022.10.19,11:19:47,2058,2122,-4,+5,Standard,60+0,B80,Time forfeit
Rated bullet game,https://lichess.org/uLnT6qia,2022.10.19,CIBOX,thomas123456,0-1,2022.10.19,11:17:30,2015,2053,-5,+5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/AUcwYeFA,2022.10.19,Dawa1978,thomas123456,1-0,2022.10.19,11:10:54,2031,2059,+7,-6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/ySpxyOgq,2022.10.19,thomas123456,Iamizzy102,1-0,2022.10.19,11:07:23,2054,2024,+5,-5,Standard,60+0,A06,Time forfeit
Rated bullet game,https://lichess.org/NdYIKeux,2022.10.19,thomas123456,janjan1,1-0,2022.10.19,11:05:08,2049,2030,+5,-5,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/5HDWA5nI,2022.10.19,thomas123456,Shestakof_Andr,1-0,2022.10.19,11:02:56,2043,2042,+6,-5,Standard,60+0,B29,Time forfeit
Rated bullet game,https://lichess.org/fyzQ83FK,2022.10.19,Shestakof_Andr,thomas123456,1-0,2022.10.19,11:01:29,2036,2049,+6,-6,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/ZCzoXAYf,2022.10.19,j_nogareda,thomas123456,0-1,2022.10.19,10:59:58,1929,2045,-4,+4,Standard,60+0,A25,Normal
Rated bullet game,https://lichess.org/xx1G3oVK,2022.10.19,thomas123456,FLOSAN,0-1,2022.10.19,10:57:48,2052,1979,-7,+7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/nRvBWjuB,2022.10.19,thomas123456,goxu_a,1-0,2022.10.19,10:55:29,2045,2098,+7,-6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/UJw2vGR4,2022.10.19,Talchess,thomas123456,0-1,2022.10.19,10:54:05,2015,2040,-5,+5,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/8Wit7EAt,2022.10.19,Ivangeo,thomas123456,0-1,2022.10.19,10:51:52,2025,2034,-6,+6,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/OZM8bgoi,2022.10.19,thomas123456,uvxnve_kz,1-0,2022.10.19,10:50:51,2030,1973,+4,-4,Standard,60+0,B01,Normal
Rated bullet game,https://lichess.org/XLmW4zv3,2022.10.19,thomas123456,Angpao_nalaiy,1-0,2022.10.19,10:50:06,2024,2005,+6,-5,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/7ZXzf3Tg,2022.10.19,thomas123456,ReichOelSchaich,0-1,2022.10.19,10:43:47,2032,1898,-8,+7,Standard,60+0,B21,Normal
Rated bullet game,https://lichess.org/xpzn3TXn,2022.10.19,ReichOelSchaich,thomas123456,0-1,2022.10.19,10:41:41,1901,2028,-3,+4,Standard,60+0,C20,Time forfeit
Rated bullet game,https://lichess.org/I1I1qfNa,2022.10.19,thomas123456,partizanbeograd79,0-1,2022.10.19,09:14:58,2032,2149,-4,+4,Standard,60+0,B70,Time forfeit
Rated bullet game,https://lichess.org/kURhuRGj,2022.10.19,Akai02,thomas123456,1-0,2022.10.19,09:13:18,2022,2038,+6,-6,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/cWPmim8f,2022.10.19,ASAI143,thomas123456,0-1,2022.10.19,09:10:59,2000,2033,-5,+5,Standard,60+0,C48,Time forfeit
Rated bullet game,https://lichess.org/fICyAyh9,2022.10.19,Istanbul59,thomas123456,0-1,2022.10.19,09:08:53,2044,2027,-6,+6,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/T6p2iDib,2022.10.19,thomas123456,Istanbul59,1-0,2022.10.19,09:07:01,2021,2050,+6,-6,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/qfBPNdbG,2022.10.19,Istanbul59,thomas123456,1/2-1/2,2022.10.19,09:04:56,2051,2020,-1,+1,Standard,60+0,C45,Normal
Rated bullet game,https://lichess.org/KogKdCEe,2022.10.19,thomas123456,Istanbul59,1-0,2022.10.19,09:04:12,2014,2057,+6,-6,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/wgDlzeyP,2022.10.19,BinaryShaman,thomas123456,0-1,2022.10.19,09:02:09,2072,2007,-7,+7,Standard,60+0,C40,Normal
Rated bullet game,https://lichess.org/IpYQAhsI,2022.10.19,thomas123456,archonko,0-1,2022.10.19,09:00:21,2014,1898,-7,+8,Standard,60+0,C56,Normal
Rated bullet game,https://lichess.org/VGSPLuLP,2022.10.19,thomas123456,vedantkarandikar,1/2-1/2,2022.10.19,08:58:23,2013,2082,+1,-1,Standard,60+0,B40,Normal
Rated bullet game,https://lichess.org/14tOCgzC,2022.10.19,MateMiner,thomas123456,1-0,2022.10.19,08:56:17,2170,2017,+4,-4,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/xbVQmaSu,2022.10.19,sergiosalvato,thomas123456,1-0,2022.10.19,08:55:30,2066,2022,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/QWNEzphm,2022.10.19,thomas123456,Bukkapu,0-1,2022.10.19,08:53:15,2027,2017,-5,+6,Standard,60+0,C58,Normal
Rated bullet game,https://lichess.org/i3NTwfvX,2022.10.19,thomas123456,haziqqq,1-0,2022.10.19,08:51:07,2023,1961,+4,-5,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/LSZTvBPr,2022.10.19,albinifr,thomas123456,0-1,2022.10.19,08:49:11,1939,2018,-5,+5,Standard,60+0,C54,Time forfeit
Rated bullet game,https://lichess.org/uTM6NVmS,2022.10.19,thomas123456,malindasene,1-0,2022.10.19,08:47:00,2011,2081,+7,-7,Standard,60+0,B33,Time forfeit
Rated bullet game,https://lichess.org/m9g2AzFB,2022.10.19,thomas123456,Romanov_A,1-0,2022.10.19,08:44:48,2006,1995,+5,-5,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/l411gW3F,2022.10.19,ALineUp,thomas123456,1-0,2022.10.19,08:42:33,2049,2011,+5,-5,Standard,60+0,C25,Time forfeit
Rated bullet game,https://lichess.org/Su6YTwWe,2022.10.19,MagerquarkAbuser,thomas123456,0-1,2022.10.19,08:40:20,2006,2005,-5,+6,Standard,60+0,D02,Time forfeit
Rated bullet game,https://lichess.org/iVJ77lGn,2022.10.18,ThiKu,thomas123456,0-1,2022.10.18,13:46:56,2003,1999,-6,+6,Standard,60+0,C30,Time forfeit
Rated bullet game,https://lichess.org/XHZjGwdk,2022.10.18,thomas123456,aerosmith777,0-1,2022.10.18,13:45:21,2005,2013,-6,+5,Standard,60+0,A05,Normal
Rated bullet game,https://lichess.org/dDcVnLmX,2022.10.18,thomas123456,Josdda,0-1,2022.10.18,13:43:22,2010,2008,-5,+6,Standard,60+0,B00,Time forfeit
Rated bullet game,https://lichess.org/K8AaSDfI,2022.10.18,Josdda,thomas123456,0-1,2022.10.18,13:41:15,2014,2005,-6,+5,Standard,60+0,A00,Time forfeit
Rated bullet game,https://lichess.org/tt2M16q7,2022.10.18,thomas123456,xMaXaMx,0-1,2022.10.18,11:45:27,2011,1966,-6,+6,Standard,60+0,B01,Time forfeit
Rated bullet game,https://lichess.org/nKpX4TAG,2022.10.18,s_lukas,thomas123456,0-1,2022.10.18,11:43:14,2053,2004,-6,+7,Standard,60+0,A09,Time forfeit
Rated bullet game,https://lichess.org/p6Ol36P0,2022.10.18,thomas123456,s_lukas,0-1,2022.10.18,11:41:11,2010,2048,-6,+5,Standard,60+0,B10,Time forfeit
Rated bullet game,https://lichess.org/wJDDvN1U,2022.10.18,rooksymmetry,thomas123456,1-0,2022.10.18,11:39:05,2012,2015,+6,-5,Standard,60+0,C45,Time forfeit
Rated bullet game,https://lichess.org/VpZfvAJM,2022.10.18,gian4034,thomas123456,1-0,2022.10.18,11:36:36,2062,2020,+5,-5,Standard,60+0,D35,Time forfeit
Rated bullet game,https://lichess.org/HNhxhcYO,2022.10.18,thomas123456,MohamedAbbas2020,1-0,2022.10.18,11:35:32,2014,2026,+6,-6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/cbNsTLfX,2022.10.18,Mathgamechezz,thomas123456,1-0,2022.10.18,11:33:52,2086,2019,+5,-5,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/OduzLF9g,2022.10.18,thomas123456,Valentin_reutov,0-1,2022.10.18,11:29:18,2024,2073,-5,+5,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/3wr9mXIG,2022.10.18,thomas123456,Kochinov,1/2-1/2,2022.10.18,09:41:18,2024,2004,+0,+1,Standard,60+0,B43,Normal
Rated bullet game,https://lichess.org/rH7CZxIs,2022.10.18,thomas123456,satyambanjare,1-0,2022.10.18,09:38:56,2019,1985,+5,-5,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/TNnX2ZIg,2022.10.18,salud94ekin,thomas123456,1-0,2022.10.18,09:36:56,2012,2025,+6,-6,Standard,60+0,C20,Time forfeit
Rated bullet game,https://lichess.org/i5I5CkJI,2022.10.18,KnightTareq,thomas123456,1-0,2022.10.18,09:33:18,2017,2031,+6,-6,Standard,60+0,A01,Normal
Rated bullet game,https://lichess.org/gS5AdYON,2022.10.18,thomas123456,asede122333,0-1,2022.10.18,09:31:15,2035,2129,-4,+4,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/pYpotKbL,2022.10.18,thomas123456,shakki-mestari123,1-0,2022.10.18,09:29:20,2029,2048,+6,-6,Standard,60+0,B06,Time forfeit
Rated bullet game,https://lichess.org/jS7Ez66i,2022.10.18,shakki-mestari123,thomas123456,1-0,2022.10.18,09:27:28,2043,2034,+5,-5,Standard,60+0,C46,Normal
Rated bullet game,https://lichess.org/4ecedXbI,2022.10.18,thomas123456,Silvano1,1-0,2022.10.18,09:20:20,2030,1963,+4,-5,Standard,60+0,C50,Normal
Rated bullet game,https://lichess.org/ZmzGUnQB,2022.10.18,reynaldo_christianto,thomas123456,1-0,2022.10.18,09:18:13,2044,2035,+5,-5,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/D27BbChu,2022.10.18,thomas123456,Reven17,1-0,2022.10.18,09:15:33,2028,2128,+7,-7,Standard,60+0,C50,Time forfeit
Rated bullet game,https://lichess.org/jTiJXVOU,2022.10.18,krishnagupta645,thomas123456,0-1,2022.10.18,09:14:03,2043,2022,-6,+6,Standard,60+0,C20,Normal
Rated bullet game,https://lichess.org/qZv6EMpA,2022.10.18,elmar555,thomas123456,1-0,2022.10.18,09:11:55,2018,2028,+6,-6,Standard,60+0,C00,Time forfeit
Rated bullet game,https://lichess.org/vCmszEKO,2022.10.17,thomas123456,Matinyo,0-1,2022.10.17,09:33:34,2033,2032,-5,+6,Standard,60+0,B00,Normal
Rated bullet game,https://lichess.org/zF4BgoYU,2022.10.17,lovat,thomas123456,0-1,2022.10.17,09:29:14,2023,2028,-6,+5,Standard,60+0,A40,Time forfeit
Rated bullet game,https://lichess.org/0cRk7cQu,2022.10.17,thomas123456,mhrycts,0-1,2022.10.17,09:24:19,2035,1950,-7,+7,Standard,60+0,C41,Time forfeit
Rated bullet game,https://lichess.org/WIbLYcwq,2022.10.17,thomas123456,Nitulkhare010,0-1,2022.10.17,09:08:36,2040,2045,-5,+17,Standard,60+0,B32,Normal
Rated bullet game,https://lichess.org/iWiE1IZl,2022.10.17,Simsim_14,thomas123456,1/2-1/2,2022.10.17,09:05:51,2046,2040,+0,+0,Standard,60+0,D04,Normal
Rated bullet game,https://lichess.org/jjRwF3wk,2022.10.17,thomas123456,varinova,0-1,2022.10.17,09:04:16,2046,2026,-6,+6,Standard,60+0,B10,Normal
Rated bullet game,https://lichess.org/o84CdznC,2022.10.14,OhneBeschrankung,thomas123456,0-1,2022.10.14,11:51:22,2022,2041,-6,+5,Standard,60+0,A40,Normal
Rated bullet game,https://lichess.org/nWzcGrrr,2022.10.14,OLEMR,thomas123456,1-0,2022.10.14,11:49:54,2149,2045,+4,-4,Standard,60+0,C44,Normal
Rated bullet game,https://lichess.org/XOtzYCSo,2022.10.14,thomas123456,brudinski,1-0,2022.10.14,11:47:48,2039,2083,+6,-6,Standard,60+0,C21,Time forfeit
Rated bullet game,https://lichess.org/6mtxLtVm,2022.10.14,thomas123456,shalmaani,0-1,2022.10.14,11:45:44,2045,2023,-6,+6,Standard,60+0,B02,Time forfeit
Rated bullet game,https://lichess.org/IRq2AJQV,2022.10.14,shalmaani,thomas123456,0-1,2022.10.14,11:44:25,2028,2039,-5,+6,Standard,60+0,A00,Normal
Rated bullet game,https://lichess.org/QQN3AJGS,2022.10.14,ardani4,thomas123456,0-1,2022.10.14,11:42:29,2072,2033,-7,+6,Standard,60+0,C25,Normal
Rated bullet game,https://lichess.org/iFxwCq9u,2022.10.14,thomas123456,ardani4,0-1,2022.10.14,11:41:18,2038,2066,-5,+6,Standard,60+0,B72,Normal
Rated bullet game,https://lichess.org/czdo7CMm,2022.10.14,dimitris_gavr,thomas123456,1-0,2022.10.14,11:28:48,2045,2044,+6,-6,Standard,60+0,C44,Time forfeit
Rated bullet game,https://lichess.org/iFmA7jkE,2022.10.14,thomas123456,JeNF85,1-0,2022.10.14,11:28:04,2037,2067,+7,-6,Standard,60+0,C42,Normal
Rated bullet game,https://lichess.org/JcF9cNr5,2022.10.14,KatTheVillain,thomas123456,1-0,2022.10.14,11:06:00,2020,2043,+6,-6,Standard,60+0,A45,Normal
